customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15718057,760,Jawa Timur,Female,51.0,2.0,156853016.9,1.0,0.0,0.0,279089068.5,1
15568876,496,Jawa Timur,Female,34.0,1.0,159613595.7,2.0,1.0,0.0,281000282.7,0
15687491,817,jawabarat,Male,45.0,9.0,157258626.1,1.0,0.0,0.0,137064202.5,1
15742028,602,Jawa Timur,Female,35.0,5.0,0.0,2.0,1.0,0.0,48246142.08,0
15596979,662,Jawa Timur,Female,47.0,6.0,0.0,2.0,1.0,1.0,201053042.8,0
15750466,790,Jawa Barat,Male,42.0,1.0,133379318.3,1.0,1.0,0.0,,0
15616454,476,Jawa Barat,Female,34.0,8.0,173880895.2,1.0,0.0,1.0,306447192.8,1
15636520,692,Jawa Timur,Male,27.0,1.0,195078263.1,1.0,0.0,0.0,12275892.76,0
15699005,710,Jawa Timur,Female,41.0,2.0,242500103.6,1.0,1.0,1.0,15513152.42,0
15700263,569,Jawa Timur,Male,66.0,2.0,0.0,1.0,1.0,0.0,203215105.6,1
15804822,805,Jawa Timur,Female,31.0,4.0,0.0,2.0,1.0,0.0,7455414.818,0
15768455,679,jatim,Male,60.0,8.0,0.0,,1.0,1.0,79836670.04,0
15629323,617,Jawa Barat,Female,37.0,,180975637.4,2.0,1.0,0.0,272423087.5,1
15670898,740,Jawa Timur,Female,60.0,5.0,167856191.3,2.0,0.0,0.0,40368896.2,1
15790322,660,Jawa Timur,Female,32.0,0.0,178174814.7,1.0,1.0,0.0,131460941.1,0
15665180,616,Jawa Timur,Female,31.0,3.0,212545701.5,1.0,1.0,0.0,92213623.25,1
15701281,511,Jawa Timur,Male,27.0,8.0,0.0,2.0,1.0,1.0,76276029.36,0
15778304,646,Jawa Barat,Male,24.0,0.0,143569984.7,1.0,1.0,1.0,29362987.15,0
15668575,626,Jawa Tengah,Female,,8.0,230913827.3,3.0,0.0,1.0,839490789.379,1
15693131,581,Jawa Timur,Female,24.0,3.0,148402551.3,1.0,1.0,1.0,71095034.1,0
15798850,576,jawatimur,Male,32.0,7.0,0.0,2.0,1.0,0.0,7242215.176,0
15812198,543,Jawa Barat,Male,,1.0,156781214.9,1.0,0.0,0.0,51758862.95,1
15761950,652,Jawa Barat,Female,45.0,9.0,172205970.5,1.0,1.0,1.0,238330412.1,1
15672447,657,jabar,Male,40.0,7.0,154085865.5,1.0,0.0,1.0,185423478.2,1
15733229,638,Jawa Tengah,Female,34.0,7.0,0.0,2.0,0.0,0.0,6131824.328,0
15632503,563,Jawa Timur,Female,32.0,0.0,230472045.2,1.0,1.0,0.0,297718546.8,1
15777504,617,Jawa Timur,Female,30.0,8.0,0.0,1.0,1.0,1.0,143917760.7,0
15789924,658,Jawa Timur,Female,39.0,4.0,0.0,1.0,1.0,1.0,229235157.8,0
15628992,850,Jawa Barat,Male,32.0,,199895804.3,2.0,0.0,0.0,84552948.81,0
15749068,632,Jawa Timur,Female,40.0,9.0,216952645.8,1.0,1.0,0.0,145597533.3,1
15759436,758,Jawa Timur,Female,50.0,2.0,148877336.6,3.0,1.0,1.0,105572885.9,1
15612187,547,Jawa Barat,Male,32.0,8.0,241971494.1,1.0,1.0,0.0,105333442.3,0
15720702,789,Jawa Timur,Male,37.0,3.0,0.0,1.0,1.0,0.0,189385594.9,1
15694518,624,Jawa Tengah,Female,36.0,0.0,0.0,2.0,1.0,0.0,173415479.5,0
15580203,674,,Male,39.0,6.0,186758939.9,1.0,0.0,0.0,155585472.7,0
15567980,537,Jawa Barat,Female,46.0,5.0,156512404.1,1.0,0.0,1.0,218867604.6,1
15689953,697,Jawa Tengah,Male,43.0,10.0,199240698.2,1.0,0.0,0.0,1514162597.607,0
15655232,437,jabar,Male,35.0,6.0,197029565.8,2.0,1.0,1.0,250372299.6,0
15651063,524,Jawa Barat,Female,37.0,9.0,198081874.8,2.0,1.0,0.0,279119974.0,0
15737605,531,Jawa Tengah,Female,45.0,1.0,196551346.6,2.0,1.0,1.0,255978637.5,0
15748327,724,Jawa Barat,Male,34.0,6.0,183716995.4,2.0,0.0,0.0,244162970.7,0
15615177,561,Jawa Tengah,Male,28.0,6.0,192195103.4,1.0,1.0,1.0,109620385.0,0
15586523,720,Jawa Barat,Female,29.0,7.0,165063728.1,1.0,1.0,1.0,108618124.5,1
15740283,850,,Male,29.0,1.0,0.0,2.0,0.0,0.0,237729627.6,0
15649738,698,Jawa Timur,Female,46.0,0.0,,2.0,1.0,1.0,1011884321.503,0
15775335,635,jabar,Female,48.0,4.0,,2.0,1.0,0.0,298200386.4,0
15801436,696,Jawa Timur,Male,42.0,4.0,0.0,1.0,0.0,,196330020.5,1
15732967,731,Jawa Timur,Male,19.0,6.0,0.0,2.0,1.0,1.0,235530816.9,0
15635972,484,Jawa Tengah,Male,36.0,8.0,0.0,2.0,1.0,0.0,289222585.4,0
15607312,648,jateng,Female,49.0,10.0,0.0,2.0,1.0,1.0,248356031.7,1
15736431,494,Jawa Tengah,Male,27.0,2.0,0.0,,1.0,0.0,34812777.72,0
15635942,576,Jawa Timur,Male,40.0,9.0,0.0,2.0,1.0,0.0,174750661.5,1
15566156,749,Jawa Barat,Female,44.0,0.0,111094696.1,2.0,0.0,0.0,234757030.1,0
15732438,561,Jawa Timur,Male,43.0,4.0,0.0,4.0,0.0,0.0,28781268.02,1
15600821,721,jatim,Male,69.0,2.0,168471674.9,1.0,1.0,1.0,277230000.6,0
15776780,608,Jawa Timur,Male,59.0,1.0,0.0,1.0,1.0,0.0,109776823.6,1
15763980,632,Jawa Barat,Male,30.0,1.0,91159542.84,1.0,1.0,1.0,,0
15641474,638,Jawa Timur,Male,46.0,9.0,217316550.4,1.0,1.0,0.0,60548154.55,0
15747772,706,,Male,36.0,9.0,91009070.91,2.0,1.0,0.0,63355472.22,0
15732621,663,Jawa Timur,Male,34.0,10.0,0.0,1.0,1.0,1.0,177265581.3,0
15714993,552,jawatimur,Female,41.0,9.0,193216491.5,1.0,1.0,0.0,210752764.2,0
15589210,557,Jawa Timur,Female,24.0,4.0,0.0,1.0,0.0,0.0,31877736.05,0
15597896,365,Jawa Barat,Male,,0.0,198516152.0,1.0,1.0,0.0,126695142.1,1
15695465,638,jawatimur,Female,36.0,6.0,0.0,1.0,1.0,0.0,255211066.0,0
15774744,664,,Male,33.0,7.0,151165181.1,2.0,1.0,0.0,222869576.8,0
15809585,646,Jawa Timur,Male,38.0,7.0,0.0,2.0,1.0,0.0,2374858.488,0
15778154,628,Jawa Barat,Male,50.0,4.0,189919860.4,1.0,0.0,1.0,22091855.38,1
15740164,715,jatim,Female,33.0,3.0,132428722.3,1.0,1.0,1.0,105795175.4,0
15608653,521,Jawa Tengah,Female,34.0,7.0,109903351.2,,1.0,1.0,31455485.47,1
15603846,711,Jawa Tengah,Male,37.0,2.0,0.0,2.0,1.0,0.0,,1
15655903,701,Jawa Tengah,Female,34.0,6.0,167782058.5,1.0,1.0,1.0,958967058.4449999,0
15783883,753,Jawa Barat,Female,38.0,1.0,182286269.0,1.0,1.0,0.0,189599183.0,1
15739068,638,Jawa Barat,Male,25.0,4.0,230035981.1,2.0,1.0,1.0,178257990.6,0
15696539,613,jatim,Female,21.0,7.0,164126821.3,1.0,1.0,1.0,56808451.65,0
15797389,604,Jawa Tengah,Male,23.0,,193570746.9,1.0,1.0,1.0,11291998.4,0
15775339,520,Jawa Timur,Female,,8.0,149085548.4,1.0,1.0,0.0,7297422.401,0
15729054,744,Jawa Barat,Male,32.0,4.0,149332714.6,1.0,1.0,1.0,124014678.3,0
15768193,585,jabar,Male,36.0,5.0,226936918.2,2.0,0.0,0.0,134288225.4,0
15721740,633,jawabarat,Male,50.0,7.0,137206423.6,1.0,1.0,1.0,304451078.0,0
15709478,611,jawabarat,Male,37.0,1.0,182612260.4,2.0,0.0,1.0,250264915.1,0
15794941,647,Jawa Barat,Female,41.0,1.0,133483470.9,3.0,1.0,0.0,293920544.6,0
15749167,753,Jawa Timur,Male,35.0,,0.0,2.0,1.0,1.0,287213946.7,0
15711789,768,Jawa Tengah,Female,42.0,3.0,0.0,1.0,0.0,0.0,250542582.7,1
15609254,513,Jawa Tengah,Female,41.0,9.0,166468567.9,2.0,1.0,1.0,249460486.9,0
15803682,651,jabar,Female,37.0,10.0,183026104.8,2.0,1.0,1.0,117837948.6,0
15652789,657,Jawa Tengah,Male,40.0,10.0,,2.0,1.0,1.0,82338009.47,0
15766458,498,Jawa Timur,Male,33.0,1.0,307833277.9,1.0,1.0,0.0,108245860.3,0
15585222,515,jawatimur,Male,41.0,8.0,0.0,2.0,1.0,1.0,287540823.8,0
15780746,705,Jawa Timur,Male,61.0,4.0,0.0,2.0,1.0,1.0,297267053.3,0
15643828,592,jatim,Male,29.0,7.0,0.0,2.0,1.0,1.0,141703209.8,0
15686983,678,Jawa Barat,Female,25.0,10.0,119594604.2,2.0,0.0,1.0,204330002.6,0
15588406,574,Jawa Tengah,Female,37.0,7.0,0.0,2.0,1.0,0.0,50129775.91,0
15638989,711,Jawa Timur,Female,25.0,5.0,295329191.2,1.0,0.0,0.0,79781493.89,1
15748414,526,Jawa Tengah,Female,33.0,8.0,178121580.8,2.0,,0.0,171097925.9,1
15588955,581,Jawa Barat,Female,43.0,5.0,144908585.1,3.0,1.0,0.0,219144013.7,1
15809991,756,Jawa Tengah,Male,19.0,4.0,202422688.5,1.0,1.0,1.0,207489804.3,0
15630857,674,jawatengah,Female,39.0,6.0,0.0,2.0,1.0,,14877562.35,0
15570895,608,Jawa Timur,Male,42.0,10.0,254124262.1,1.0,1.0,0.0,60392088.87,0
15773723,588,Jawa Tengah,Female,22.0,9.0,104382815.2,1.0,1.0,1.0,254103565.2,1
15784597,648,Jawa Timur,Male,26.0,9.0,253154336.6,1.0,1.0,0.0,152846538.7,0
15726676,616,Jawa Tengah,Male,30.0,5.0,0.0,2.0,0.0,1.0,304717325.0,0
15601503,578,jawatengah,Male,28.0,4.0,0.0,2.0,0.0,0.0,10794527.38,0
15605425,545,Jawa Barat,Female,44.0,2.0,198168671.2,1.0,1.0,0.0,168431959.3,0
15637753,751,Jawa Barat,Male,50.0,2.0,150547118.1,1.0,1.0,0.0,119964615.4,1
15641585,850,Jawa Timur,Male,40.0,6.0,151248823.3,1.0,0.0,1.0,138002911.8,0
15711977,695,Jawa Timur,Male,36.0,4.0,250993206.1,1.0,1.0,0.0,156844004.8,0
15687738,535,jatim,Female,38.0,8.0,0.0,2.0,1.0,0.0,212283882.8,0
15692317,722,jawatimur,Male,30.0,5.0,0.0,2.0,1.0,0.0,258519195.4,0
15761600,713,jatim,Male,43.0,5.0,134240942.6,1.0,1.0,1.0,201998355.8,0
15784323,449,Jawa Timur,Female,21.0,7.0,0.0,2.0,0.0,0.0,273074417.8,0
15656100,632,Jawa Timur,Female,49.0,5.0,260983802.5,1.0,0.0,0.0,217847444.1,0
15636548,457,Jawa Tengah,Male,44.0,7.0,0.0,2.0,0.0,0.0,288998648.8,0
15683625,703,Jawa Timur,Male,37.0,1.0,232703315.1,1.0,1.0,0.0,32054374.31,1
15599081,507,jabar,Female,46.0,8.0,159709637.3,1.0,1.0,1.0,109270340.5,0
15566843,535,jabar,Male,20.0,9.0,209570540.2,1.0,1.0,1.0,184633531.6,0
15712807,556,Jawa Tengah,Male,46.0,3.0,204739030.1,1.0,1.0,1.0,168590495.5,1
15762238,671,Jawa Barat,Female,44.0,0.0,131678522.5,2.0,0.0,1.0,53877123.6,0
15716491,710,jateng,Female,51.0,4.0,145526042.0,1.0,0.0,1.0,219710940.4,1
15677136,624,Jawa Timur,Female,23.0,5.0,0.0,2.0,0.0,0.0,205754653.5,0
15676895,547,Jawa Barat,Female,39.0,6.0,115908989.8,3.0,1.0,1.0,133234657.7,1
15665783,565,Jawa Timur,Male,49.0,7.0,0.0,2.0,1.0,1.0,139236660.4,0
15750258,675,Jawa Timur,Female,32.0,2.0,241872764.3,1.0,1.0,0.0,151743979.1,0
15794468,641,Jawa Timur,Female,42.0,6.0,0.0,2.0,0.0,0.0,188227843.6,0
15612103,627,Jawa Barat,Female,35.0,2.0,214198686.3,1.0,1.0,1.0,267675343.9,1
15809826,728,Jawa Timur,Female,46.0,2.0,170462631.1,1.0,1.0,0.0,31506606.14,1
15754494,585,Jawa Timur,Female,33.0,4.0,237431542.8,1.0,1.0,0.0,98263032.96,0
15746704,638,Jawa Tengah,Male,30.0,9.0,212575830.1,2.0,1.0,1.0,165703979.6,0
15773852,533,jawabarat,Male,38.0,4.0,109330690.8,2.0,1.0,1.0,161891666.7,0
15643575,757,Jawa Barat,Male,36.0,1.0,101541686.4,1.0,0.0,0.0,518463024.17800003,0
15750056,702,jatim,Female,29.0,6.0,231858518.7,1.0,1.0,1.0,14967963.6,0
15628279,624,jawatimur,Female,38.0,3.0,0.0,2.0,1.0,1.0,254308824.9,0
15660528,659,jateng,Male,27.0,4.0,0.0,2.0,1.0,0.0,154359384.4,0
15787825,585,Jawa Barat,Male,37.0,6.0,236952608.9,1.0,1.0,1.0,155237945.3,0
15597610,553,Jawa Tengah,Male,41.0,6.0,225264355.3,1.0,1.0,1.0,30058523.59,0
15666767,508,Jawa Timur,Male,35.0,1.0,135016516.3,1.0,0.0,0.0,92257782.81,0
15613712,634,jateng,Male,34.0,1.0,0.0,2.0,1.0,0.0,96329956.58,0
15698749,626,jawabarat,Female,23.0,6.0,133469952.7,1.0,1.0,0.0,170520557.5,0
15675141,569,Jawa Timur,Female,35.0,4.0,145957506.8,1.0,1.0,0.0,287065494.7,0
15726186,639,Jawa Tengah,Male,29.0,4.0,207333303.6,2.0,1.0,0.0,152248628.7,0
15724145,616,,Male,,8.0,232014149.4,1.0,1.0,0.0,218694151.7,0
15745827,617,Jawa Timur,Male,30.0,3.0,205113205.5,1.0,1.0,0.0,222103636.8,0
15808389,617,Jawa Timur,Female,79.0,7.0,0.0,1.0,1.0,1.0,249526679.7,0
15614034,607,Jawa Barat,Male,61.0,2.0,255639904.8,2.0,1.0,1.0,55606183.42,0
15690743,536,Jawa Timur,Female,61.0,8.0,101293976.4,1.0,1.0,1.0,99923817.93,1
15655007,758,Jawa Timur,Female,33.0,7.0,0.0,2.0,0.0,,128961575.0,0
15693877,811,Jawa Timur,Female,47.0,3.0,191687532.6,2.0,0.0,0.0,267249799.2,0
15732235,662,Jawa Timur,Male,64.0,0.0,153592294.6,1.0,0.0,1.0,66394915.06,0
15603465,665,Jawa Barat,Female,45.0,5.0,241537667.5,2.0,1.0,0.0,80599673.35,1
15669411,750,Jawa Barat,Female,52.0,6.0,166985244.1,1.0,1.0,0.0,196143639.7,1
15627412,605,jawatimur,Male,39.0,3.0,0.0,2.0,1.0,0.0,309816869.0,0
15726695,601,Jawa Tengah,Female,20.0,9.0,190259991.6,2.0,1.0,0.0,134858990.1,0
15759499,598,jatim,Female,32.0,4.0,172717223.9,1.0,1.0,1.0,260072580.3,0
15812534,455,Jawa Timur,Male,40.0,1.0,0.0,3.0,0.0,1.0,1044124322.0760001,0
15583221,667,Jawa Barat,Male,70.0,3.0,120198729.4,2.0,1.0,1.0,32446807.09,0
15746995,724,Jawa Barat,Male,31.0,9.0,214685560.3,1.0,1.0,0.0,20076022.54,0
15768449,634,Jawa Timur,Female,37.0,7.0,80149920.15,2.0,1.0,1.0,1480631332.664,0
15599084,782,Jawa Timur,Male,33.0,7.0,297592407.7,1.0,1.0,1.0,259579226.9,0
15607301,651,Jawa Tengah,Female,,8.0,201947918.8,1.0,1.0,1.0,18382514.12,0
15636061,649,Jawa Barat,Male,,4.0,106197164.2,2.0,1.0,1.0,221523067.5,0
15575498,705,Jawa Timur,Female,39.0,5.0,232109103.3,2.0,1.0,0.0,149284111.1,0
15747458,677,Jawa Tengah,Female,43.0,3.0,206991944.8,2.0,1.0,1.0,149068580.7,0
15666548,466,Jawa Barat,Female,56.0,2.0,173903736.4,3.0,,0.0,307087832.8,1
15764444,679,Jawa Barat,Male,58.0,8.0,195549070.5,2.0,1.0,1.0,135195034.7,0
15578297,737,Jawa Barat,Female,43.0,1.0,195062491.8,1.0,1.0,0.0,215219623.7,1
15635097,599,Jawa Barat,Male,39.0,2.0,293636071.2,2.0,0.0,1.0,273693102.3,0
15776404,523,jawatimur,Male,22.0,8.0,191701703.4,1.0,1.0,1.0,194082357.7,0
15813422,781,jateng,Male,35.0,4.0,125534267.6,1.0,1.0,0.0,180910501.2,0
15660390,544,jawatimur,Female,33.0,6.0,0.0,2.0,1.0,1.0,192849323.8,0
15733661,639,Jawa Tengah,Female,27.0,8.0,207911278.0,2.0,1.0,0.0,9713394.966,0
15682540,602,Jawa Timur,Female,33.0,8.0,0.0,2.0,1.0,1.0,175470934.8,0
15723620,617,Jawa Timur,Male,41.0,7.0,0.0,2.0,0.0,1.0,22525215.78,0
15661723,667,Jawa Tengah,Male,71.0,4.0,213278545.2,1.0,0.0,1.0,146732008.4,1
15788118,656,Jawa Timur,Male,33.0,7.0,215522634.2,,1.0,0.0,57702892.59,0
15784301,850,Jawa Timur,Male,42.0,0.0,0.0,2.0,1.0,0.0,68625765.51,0
15738220,800,Jawa Tengah,Male,38.0,1.0,0.0,2.0,1.0,0.0,80104750.6,0
15586959,468,Jawa Timur,Female,42.0,5.0,0.0,2.0,1.0,0.0,194701943.4,0
15654292,565,jawabarat,Male,33.0,8.0,202568887.4,2.0,1.0,0.0,164149320.6,0
15668032,577,jatim,Female,37.0,4.0,0.0,1.0,1.0,1.0,124121301.4,0
15726153,622,,Male,31.0,5.0,853618463.7310001,1.0,1.0,1.0,4006416.103,0
15728963,617,Jawa Barat,Female,51.0,10.0,259913236.1,1.0,0.0,0.0,145188552.3,1
15781129,687,Jawa Tengah,Male,38.0,8.0,107888559.4,2.0,1.0,1.0,103453537.6,1
15731553,730,jawatimur,Male,23.0,8.0,0.0,2.0,1.0,0.0,284791168.4,0
15795738,789,Jawa Timur,Male,31.0,,272659905.2,1.0,1.0,1.0,268551216.7,0
15802390,724,Jawa Timur,Female,34.0,2.0,0.0,2.0,1.0,1.0,184692297.1,0
15612832,526,Jawa Timur,Male,32.0,7.0,195066640.5,1.0,0.0,0.0,134850459.6,0
15637979,664,Jawa Barat,Female,36.0,2.0,197584963.2,2.0,1.0,0.0,121416660.2,0
15597487,850,jawatimur,Female,35.0,5.0,0.0,1.0,1.0,1.0,125848232.5,0
15735263,736,jatim,Male,27.0,5.0,80057079.41,1.0,0.0,1.0,298538186.9,0
15673584,652,Jawa Timur,Female,74.0,5.0,0.0,2.0,1.0,1.0,1456162.413,0
15683053,809,Jawa Tengah,Female,48.0,2.0,0.0,1.0,1.0,0.0,250129049.1,1
15581282,651,Jawa Timur,Female,39.0,6.0,0.0,1.0,1.0,0.0,37565836.0,0
15793688,669,Jawa Timur,Male,50.0,9.0,312332798.8,1.0,1.0,0.0,245554059.2,1
15636634,630,Jawa Barat,Female,25.0,7.0,123772344.5,1.0,1.0,0.0,145319803.5,0
15616240,530,Jawa Tengah,Male,37.0,4.0,0.0,2.0,1.0,1.0,256138479.0,0
15588535,750,Jawa Tengah,Female,39.0,6.0,0.0,2.0,0.0,0.0,29933301.24,0
15806249,671,Jawa Tengah,Female,31.0,4.0,0.0,2.0,0.0,1.0,123171342.5,0
15632272,792,Jawa Timur,Female,42.0,2.0,0.0,2.0,1.0,0.0,744393745.271,0
15722532,690,Jawa Tengah,Female,36.0,10.0,142578694.1,1.0,1.0,1.0,210985355.5,0
15710295,445,Jawa Barat,Female,38.0,6.0,185547271.0,2.0,1.0,0.0,273093747.3,0
15600651,749,Jawa Timur,Male,24.0,,0.0,3.0,1.0,1.0,74445116.63,0
15775756,809,Jawa Barat,Male,33.0,8.0,230051969.9,1.0,0.0,0.0,309525931.8,0
15581620,597,Jawa Timur,Male,28.0,2.0,0.0,3.0,1.0,1.0,122298017.9,0
15723064,603,Jawa Tengah,Male,24.0,1.0,256612021.2,2.0,1.0,0.0,175593014.6971,0
15580623,573,Jawa Tengah,Male,28.0,8.0,0.0,2.0,0.0,0.0,120669707.8,0
15631240,645,Jawa Timur,Female,36.0,8.0,0.0,2.0,1.0,1.0,18795954.55,1
15810775,576,Jawa Tengah,Male,52.0,2.0,,2.0,1.0,1.0,25862028.69,0
15688172,677,Jawa Tengah,Male,40.0,5.0,0.0,2.0,1.0,0.0,138208497.7,0
15682860,769,Jawa Tengah,Male,38.0,6.0,0.0,2.0,0.0,0.0,162209143.2,0
15592379,741,Jawa Tengah,Female,42.0,,188100212.8,2.0,1.0,0.0,60789447.26,0
15624936,631,Jawa Timur,Male,35.0,8.0,200762074.5,1.0,1.0,1.0,,0
15701265,559,jabar,Female,36.0,1.0,162151900.5,2.0,0.0,1.0,84192276.11,0
15771054,469,Jawa Tengah,Male,35.0,5.0,0.0,2.0,1.0,0.0,289772466.7,0
15748639,497,Jawa Barat,Male,35.0,,171003515.8,2.0,1.0,1.0,144329771.6,0
15642099,679,Jawa Tengah,Male,39.0,6.0,0.0,2.0,1.0,0.0,19059249.35,0
15729279,718,Jawa Timur,Female,25.0,4.0,168887725.7,1.0,1.0,0.0,97938781.81,0
15729515,782,Jawa Timur,Male,36.0,,231200911.0,2.0,1.0,1.0,304053719.6,0
15677305,490,Jawa Timur,Female,35.0,7.0,167422597.8,1.0,1.0,,6117964.253,0
15786167,649,jawatengah,Male,20.0,5.0,0.0,2.0,1.0,1.0,90602529.44,0
15601796,645,Jawa Timur,Male,30.0,1.0,195376177.0,1.0,1.0,1.0,1553961644.84,0
15681026,795,Jawa Barat,Female,33.0,9.0,162456107.4,1.0,1.0,1.0,187785098.1,1
15589793,604,Jawa Timur,Male,53.0,8.0,224455125.8,1.0,1.0,0.0,296778004.0,1
15790810,844,Jawa Timur,Female,41.0,10.0,118586983.0,1.0,1.0,1.0,219360818.2,1
15593365,762,Jawa Tengah,Male,39.0,2.0,126283814.9,1.0,1.0,1.0,29086997.64,0
15701765,575,Jawa Tengah,Female,37.0,0.0,0.0,2.0,0.0,0.0,46792232.7,0
15692599,687,Jawa Timur,Male,34.0,5.0,199309361.5,1.0,1.0,0.0,296923534.8,0
15664539,683,Jawa Tengah,Male,35.0,9.0,95050339.19,1.0,0.0,0.0,128891109.3,0
15804709,688,jawabarat,Male,35.0,5.0,173372407.6,1.0,0.0,0.0,258191945.4,1
15649853,625,Jawa Timur,Female,45.0,3.0,0.0,1.0,1.0,1.0,286639623.8,1
15659098,669,Jawa Timur,Male,30.0,7.0,764193857.2839999,1.0,0.0,0.0,30764486.17,0
15722246,742,Jawa Timur,Female,60.0,4.0,0.0,1.0,1.0,1.0,20450850.54,1
15718245,730,jawatimur,Male,34.0,1.0,0.0,2.0,1.0,1.0,196701197.0,0
15623210,484,Jawa Barat,Female,55.0,8.0,232062364.4,3.0,0.0,0.0,213681202.1,1
15800440,650,Jawa Tengah,Male,61.0,1.0,237685872.0,1.0,0.0,1.0,128921517.5,0
15648005,672,Jawa Tengah,Male,33.0,2.0,,2.0,1.0,1.0,,0
15628523,539,jatim,Female,24.0,3.0,0.0,2.0,1.0,1.0,,0
15582335,556,jawatimur,Female,40.0,9.0,201779640.1,1.0,0.0,0.0,27957790.03,0
15795298,573,Jawa Barat,Female,35.0,9.0,321436847.7,2.0,0.0,1.0,160021939.6,0
15605113,518,Jawa Timur,Female,27.0,1.0,207903431.2,1.0,1.0,1.0,222686599.0,0
15711991,615,Jawa Timur,Male,30.0,8.0,0.0,2.0,0.0,0.0,4946042.133,0
15633516,526,Jawa Timur,Male,42.0,1.0,0.0,1.0,0.0,1.0,261796947.6,0
15609676,718,jawatimur,Female,35.0,2.0,1348983003.786,1.0,1.0,0.0,66852546.12,0
15763097,809,Jawa Tengah,Male,80.0,8.0,0.0,2.0,0.0,1.0,53084784.17,0
15638269,597,Jawa Timur,Male,67.0,2.0,0.0,2.0,0.0,1.0,168816094.6,0
15810167,657,jawatengah,Male,,7.0,196206989.0,1.0,0.0,1.0,142444273.2,0
15793949,726,Jawa Timur,Female,48.0,4.0,0.0,1.0,1.0,0.0,177166649.6,1
15591915,533,Jawa Timur,Female,39.0,2.0,0.0,1.0,0.0,1.0,114469826.2,1
15576085,739,Jawa Timur,Male,41.0,5.0,0.0,,0.0,0.0,223567117.7,0
15746203,555,Jawa Barat,Male,62.0,4.0,186174563.7,1.0,0.0,1.0,67602202.12,1
15810432,795,Jawa Tengah,Male,35.0,8.0,0.0,2.0,1.0,0.0,259729341.5,0
15645511,727,Jawa Tengah,Male,43.0,2.0,151347009.1,1.0,1.0,1.0,166903606.4,1
15781987,641,jatim,Male,31.0,9.0,174796965.4,1.0,1.0,1.0,50082104.71,0
15725906,665,Jawa Tengah,Female,51.0,8.0,0.0,1.0,1.0,1.0,60487850.79,1
15681928,577,jawatimur,Female,35.0,4.0,168054163.5,1.0,1.0,0.0,163784732.3,0
15707291,477,jabar,Male,48.0,8.0,200831235.0,2.0,1.0,1.0,245406213.2,0
15794895,581,Jawa Tengah,Male,34.0,1.0,0.0,2.0,0.0,,126131727.0,0
15649183,598,Jawa Tengah,Female,35.0,8.0,0.0,3.0,0.0,,137759707.8,0
15670374,819,Jawa Barat,Female,49.0,1.0,187479042.2,4.0,0.0,0.0,258189412.6,1
15567993,828,Jawa Tengah,Male,28.0,8.0,209403426.9,1.0,1.0,0.0,123304737.9,0
15702806,696,Jawa Tengah,Male,24.0,9.0,0.0,1.0,,0.0,16911031.05,0
15711386,724,Jawa Timur,Female,29.0,6.0,0.0,2.0,0.0,1.0,100578007.2,0
15703588,665,Jawa Barat,Male,25.0,5.0,238685133.7,2.0,1.0,0.0,283747623.654,0
15730394,709,jawatimur,Female,43.0,8.0,0.0,2.0,0.0,0.0,261097107.1,1
15588986,673,jabar,Female,29.0,,153979459.9,1.0,1.0,1.0,15222292.86,0
15705034,691,Jawa Tengah,Male,40.0,1.0,0.0,2.0,1.0,1.0,226256655.8,0
15569394,704,Jawa Timur,Male,24.0,2.0,230271695.6,2.0,1.0,0.0,283999574.8,0
15665784,637,Jawa Timur,Male,27.0,9.0,200349923.7,1.0,1.0,0.0,72698452.03,0
15624391,595,Jawa Tengah,Female,30.0,5.0,156444098.1,1.0,1.0,1.0,277140951.2,0
15633043,545,Jawa Tengah,Female,39.0,6.0,0.0,1.0,0.0,0.0,59683376.03,1
15770974,741,Jawa Barat,Female,37.0,,265454733.1,2.0,0.0,0.0,170676498.9,0
15577274,549,Jawa Barat,Female,43.0,3.0,209743418.2,1.0,1.0,0.0,9480492.886,0
15787026,627,Jawa Barat,Male,27.0,0.0,287872269.2,2.0,1.0,1.0,119686621.4,0
15743490,795,Jawa Barat,Female,56.0,9.0,146601270.0,1.0,1.0,0.0,45432593.59,1
15764033,693,Jawa Barat,Female,43.0,1.0,189454040.7,1.0,1.0,0.0,136728313.2,1
15704483,724,Jawa Timur,Male,40.0,6.0,0.0,2.0,0.0,0.0,164937185.0,0
15599433,660,Jawa Barat,Male,35.0,8.0,91118226.76,1.0,0.0,1.0,308703759.0,0
15575581,614,Jawa Barat,Female,30.0,3.0,204085742.1,2.0,1.0,0.0,85113038.76,0
15596710,640,Jawa Timur,Female,33.0,1.0,259951631.0,1.0,0.0,1.0,225896915.4,0
15740527,766,jawabarat,Female,62.0,7.0,221768151.5,1.0,0.0,1.0,9157018.639,1
15786463,645,Jawa Barat,Female,59.0,,189053170.6,2.0,0.0,0.0,142562.985,1
15607990,760,Jawa Tengah,Male,43.0,6.0,273061334.6,1.0,1.0,1.0,244473827.9,0
15742971,708,Jawa Timur,Female,44.0,2.0,251544516.9,2.0,1.0,0.0,131873060.8,0
15773792,662,Jawa Timur,Female,32.0,4.0,208134763.9,1.0,1.0,1.0,75710936.1,1
15802501,724,Jawa Barat,Male,33.0,5.0,160921104.2,2.0,1.0,0.0,188145413.5,0
